security_id,date_key,sector_id,closing_price,volume,return_daily,return_daily_log,return_daily_cumulative,return_daily_log_cumulative,volatility,sharpe_ratio,vasicek_ratio,mc_expected_loss_gross,risk_contribution,tail_risk_contribution,rorac
1,1/10/2017 12:00:00 AM,2010,67.51,1781966,,,,,,,,,,,
1,1/9/2017 12:00:00 AM,2010,67.8,1167978,,,,,,,,,,,
1,1/6/2017 12:00:00 AM,2010,68.68,1842520,,,,,,,,,,,
1,1/5/2017 12:00:00 AM,2010,68.31,1562293,,,,,,,,,,,
1,1/4/2017 12:00:00 AM,2010,68.29,1715110,,,,,,,,,,,
1,1/3/2017 12:00:00 AM,2010,67.87,2318664,,,,,,,,,,,
1,12/30/2016 12:00:00 AM,2010,67.59,1397051,,,,,,,,,,,
1,12/29/2016 12:00:00 AM,2010,67.75,920141,,,,,,,,,,,
1,12/28/2016 12:00:00 AM,2010,67.72,1180458,,,,,,,,,,,
1,12/27/2016 12:00:00 AM,2010,68.2,1214800,,,,,,,,,,,
1,12/23/2016 12:00:00 AM,2010,68.52,1796582,,,,,,,,,,,
1,12/22/2016 12:00:00 AM,2010,68.41,1268190,,,,,,,,,,,
1,12/21/2016 12:00:00 AM,2010,68.31,1762695,,,,,,,,,,,
1,12/20/2016 12:00:00 AM,2010,68.39,2433719,,,,,,,,,,,
1,12/19/2016 12:00:00 AM,2010,68.68,3181830,,,,,,,,,,,
1,12/16/2016 12:00:00 AM,2010,68.46,4240768,,,,,,,,,,,
1,12/15/2016 12:00:00 AM,2010,68.56,2446386,,,,,,,,,,,
1,12/14/2016 12:00:00 AM,2010,68.54,3207759,,,,,,,,,,,
1,12/13/2016 12:00:00 AM,2010,69.32,3797707,,,,,,,,,,,
1,12/12/2016 12:00:00 AM,2010,69.46,2953021,,,,,,,,,,,
1,12/9/2016 12:00:00 AM,2010,69.47,3119180,,,,,,,,,,,
1,12/8/2016 12:00:00 AM,2010,69.33,2622548,,,,,,,,,,,
1,12/7/2016 12:00:00 AM,2010,69.43,2677315,,,,,,,,,,,
1,12/6/2016 12:00:00 AM,2010,68.78,2675016,,,,,,,,,,,
1,12/5/2016 12:00:00 AM,2010,68.69,1894084,,,,,,,,,,,
1,12/2/2016 12:00:00 AM,2010,68.39,1560533,,,,,,,,,,,
1,12/1/2016 12:00:00 AM,2010,68.9,2267353,,,,,,,,,,,
1,11/30/2016 12:00:00 AM,2010,69.31,2927113,,,,,,,,,,,
1,11/29/2016 12:00:00 AM,2010,68.98,1772373,,,,,,,,,,,
1,11/28/2016 12:00:00 AM,2010,68.91,2043053,,,,,,,,,,,
1,11/25/2016 12:00:00 AM,2010,69.77,928184,,,,,,,,,,,
1,11/23/2016 12:00:00 AM,2010,69.46,1967969,,,,,,,,,,,
1,11/22/2016 12:00:00 AM,2010,69.4,1876559,,,,,,,,,,,
1,11/21/2016 12:00:00 AM,2010,69.21,1924604,,,,,,,,,,,
1,11/18/2016 12:00:00 AM,2010,69.23,2058586,,,,,,,,,,,
1,11/17/2016 12:00:00 AM,2010,69.07,1960739,,,,,,,,,,,
1,11/16/2016 12:00:00 AM,2010,67.7,1789487,,,,,,,,,,,
1,11/15/2016 12:00:00 AM,2010,67.73,1777412,,,,,,,,,,,
1,11/14/2016 12:00:00 AM,2010,67.61,2803903,,,,,,,,,,,
1,11/11/2016 12:00:00 AM,2010,67.78,2424910,,,,,,,,,,,
1,11/10/2016 12:00:00 AM,2010,67.8,3746610,,,,,,,,,,,
1,11/9/2016 12:00:00 AM,2010,66.91,4302414,,,,,,,,,,,
1,11/8/2016 12:00:00 AM,2010,65.38,2020880,,,,,,,,,,,
1,11/7/2016 12:00:00 AM,2010,65.09,2202190,,,,,,,,,,,
1,11/4/2016 12:00:00 AM,2010,63.9,2361480,,,,,,,,,,,
1,11/3/2016 12:00:00 AM,2010,63.64,1963409,,,,,,,,,,,
1,11/2/2016 12:00:00 AM,2010,62.96,3108312,,,,,,,,,,,
1,11/1/2016 12:00:00 AM,2010,62.86,2652123,,,,,,,,,,,
1,10/31/2016 12:00:00 AM,2010,63.39,1804173,,,,,,,,,,,
1,10/28/2016 12:00:00 AM,2010,63.45,2350215,,,,,,,,,,,
1,10/27/2016 12:00:00 AM,2010,63.18,2804517,,,,,,,,,,,
1,10/26/2016 12:00:00 AM,2010,63.22,3427322,,,,,,,,,,,
1,10/25/2016 12:00:00 AM,2010,62.7,5327185,,,,,,,,,,,
1,10/24/2016 12:00:00 AM,2010,64.97,1748986,,,,,,,,,,,
1,10/21/2016 12:00:00 AM,2010,65.03,1617385,,,,,,,,,,,
1,10/20/2016 12:00:00 AM,2010,65.22,1585393,,,,,,,,,,,
1,10/19/2016 12:00:00 AM,2010,65.8,2297071,,,,,,,,,,,
1,10/18/2016 12:00:00 AM,2010,65.14,2493340,,,,,,,,,,,
1,10/17/2016 12:00:00 AM,2010,65.33,1803177,,,,,,,,,,,
1,10/14/2016 12:00:00 AM,2010,65.99,1914442,,,,,,,,,,,
1,10/13/2016 12:00:00 AM,2010,65.68,1866749,,,,,,,,,,,
1,10/12/2016 12:00:00 AM,2010,66.17,1503569,,,,,,,,,,,
1,10/11/2016 12:00:00 AM,2010,65.53,1596000,,,,,,,,,,,
1,10/10/2016 12:00:00 AM,2010,66.43,1499308,,,,,,,,,,,
1,10/7/2016 12:00:00 AM,2010,66.65,2029271,,,,,,,,,,,
1,10/6/2016 12:00:00 AM,2010,66.39,2253729,,,,,,,,,,,
1,10/5/2016 12:00:00 AM,2010,66.32,2128696,,,,,,,,,,,
1,10/4/2016 12:00:00 AM,2010,66.33,2244489,,,,,,,,,,,
1,10/3/2016 12:00:00 AM,2010,66.96,1392513,,,,,,,,,,,
1,9/30/2016 12:00:00 AM,2010,67.25,2597202,,,,,,,,,,,
1,9/29/2016 12:00:00 AM,2010,66.4,1832274,,,,,,,,,,,
1,9/28/2016 12:00:00 AM,2010,67.23,1836719,,,,,,,,,,,
1,9/27/2016 12:00:00 AM,2010,67.4,2364670,,,,,,,,,,,
1,9/26/2016 12:00:00 AM,2010,67.01,1616571,,,,,,,,,,,
1,9/23/2016 12:00:00 AM,2010,67.35,1436413,,,,,,,,,,,
1,9/22/2016 12:00:00 AM,2010,68.21,1662377,,,,,,,,,,,
1,9/21/2016 12:00:00 AM,2010,67.63,1735427,,,,,,,,,,,
1,9/20/2016 12:00:00 AM,2010,66.8,1841644,,,,,,,,,,,
1,9/19/2016 12:00:00 AM,2010,66.27,1203661,,,,,,,,,,,
1,9/16/2016 12:00:00 AM,2010,65.91,2409093,,,,,,,,,,,
1,9/15/2016 12:00:00 AM,2010,66.4,1450600,,,,,,,,,,,
1,9/14/2016 12:00:00 AM,2010,65.83,2014168,,,,,,,,,,,
1,9/13/2016 12:00:00 AM,2010,66.13,2726186,,,,,,,,,,,
1,9/12/2016 12:00:00 AM,2010,67.2,2300481,,,,,,,,,,,
1,9/9/2016 12:00:00 AM,2010,65.99,2600816,,,,,,,,,,,
1,9/8/2016 12:00:00 AM,2010,67.94,1750923,,,,,,,,,,,
1,9/7/2016 12:00:00 AM,2010,68.08,1779054,,,,,,,,,,,
1,9/6/2016 12:00:00 AM,2010,68.18,1869442,,,,,,,,,,,
1,9/2/2016 12:00:00 AM,2010,68.3,970658,,,,,,,,,,,
1,9/1/2016 12:00:00 AM,2010,67.79,1570607,,,,,,,,,,,
1,8/31/2016 12:00:00 AM,2010,67.63,1930595,,,,,,,,,,,
1,8/30/2016 12:00:00 AM,2010,67.72,1510800,,,,,,,,,,,
1,8/29/2016 12:00:00 AM,2010,67.92,1255853,,,,,,,,,,,
1,8/26/2016 12:00:00 AM,2010,67.19,1811562,,,,,,,,,,,
1,8/25/2016 12:00:00 AM,2010,67.61,1884004,,,,,,,,,,,
1,8/24/2016 12:00:00 AM,2010,67.17,1308851,,,,,,,,,,,
1,8/23/2016 12:00:00 AM,2010,67.13,1165601,,,,,,,,,,,
1,8/22/2016 12:00:00 AM,2010,67.3,876842,,,,,,,,,,,
1,8/19/2016 12:00:00 AM,2010,67.05,1481049,,,,,,,,,,,
1,8/18/2016 12:00:00 AM,2010,67.11,1341836,,,,,,,,,,,
1,8/17/2016 12:00:00 AM,2010,67.13,1285993,,,,,,,,,,,
1,8/16/2016 12:00:00 AM,2010,67.05,1229968,,,,,,,,,,,
1,8/15/2016 12:00:00 AM,2010,67.37,1791406,,,,,,,,,,,
1,8/12/2016 12:00:00 AM,2010,67.39,1436354,,,,,,,,,,,
1,8/11/2016 12:00:00 AM,2010,67.37,1253597,,,,,,,,,,,
1,8/10/2016 12:00:00 AM,2010,67.15,1489309,,,,,,,,,,,
1,8/9/2016 12:00:00 AM,2010,66.98,1309214,,,,,,,,,,,
1,8/8/2016 12:00:00 AM,2010,67.07,2586533,,,,,,,,,,,
1,8/5/2016 12:00:00 AM,2010,66.63,1816822,,,,,,,,,,,
1,8/4/2016 12:00:00 AM,2010,66.3,2182365,,,,,,,,,,,
1,8/3/2016 12:00:00 AM,2010,66.17,3051398,,,,,,,,,,,
1,8/2/2016 12:00:00 AM,2010,66.09,1901302,,,,,,,,,,,
1,8/1/2016 12:00:00 AM,2010,65.94,2254807,,,,,,,,,,,
1,7/29/2016 12:00:00 AM,2010,65.75,2802545,,,,,,,,,,,
1,7/28/2016 12:00:00 AM,2010,66.55,2532327,,,,,,,,,,,
1,7/27/2016 12:00:00 AM,2010,66.47,2524900,,,,,,,,,,,
1,7/26/2016 12:00:00 AM,2010,66.64,2289205,,,,,,,,,,,
1,7/25/2016 12:00:00 AM,2010,66.24,1705951,,,,,,,,,,,
1,7/22/2016 12:00:00 AM,2010,66.48,1602593,,,,,,,,,,,
1,7/21/2016 12:00:00 AM,2010,65.96,1160812,,,,,,,,,,,
1,7/20/2016 12:00:00 AM,2010,66.43,1478617,,,,,,,,,,,
1,7/19/2016 12:00:00 AM,2010,66.35,1757580,,,,,,,,,,,
1,7/18/2016 12:00:00 AM,2010,66.46,1736355,,,,,,,,,,,
1,7/15/2016 12:00:00 AM,2010,66.52,3539835,,,,,,,,,,,
1,7/14/2016 12:00:00 AM,2010,66.96,3036412,,,,,,,,,,,
1,7/13/2016 12:00:00 AM,2010,67.05,1884425,,,,,,,,,,,
1,7/12/2016 12:00:00 AM,2010,67.3,2860304,,,,,,,,,,,
1,7/11/2016 12:00:00 AM,2010,67.15,2163369,,,,,,,,,,,
1,7/8/2016 12:00:00 AM,2010,67.17,7379685,,,,,,,,,,,
1,7/7/2016 12:00:00 AM,2010,66.8,3740473,,,,,,,,,,,
1,7/6/2016 12:00:00 AM,2010,67.11,5602126,,,,,,,,,,,
1,7/5/2016 12:00:00 AM,2010,67.59,2210774,,,,,,,,,,,
1,7/1/2016 12:00:00 AM,2010,68.11,3143509,,,,,,,,,,,
1,6/30/2016 12:00:00 AM,2010,68.46,3668525,,,,,,,,,,,
1,6/29/2016 12:00:00 AM,2010,66.77,2241835,,,,,,,,,,,
1,6/28/2016 12:00:00 AM,2010,65.59,2195304,,,,,,,,,,,
1,6/27/2016 12:00:00 AM,2010,63.73,2697277,,,,,,,,,,,
1,6/24/2016 12:00:00 AM,2010,64.88,5085997,,,,,,,,,,,
1,6/23/2016 12:00:00 AM,2010,67.91,1592144,,,,,,,,,,,
1,6/22/2016 12:00:00 AM,2010,66.81,1497739,,,,,,,,,,,
1,6/21/2016 12:00:00 AM,2010,66.74,1804680,,,,,,,,,,,
1,6/20/2016 12:00:00 AM,2010,66.47,1581783,,,,,,,,,,,
1,6/17/2016 12:00:00 AM,2010,65.86,2034718,,,,,,,,,,,
1,6/16/2016 12:00:00 AM,2010,66.01,2192906,,,,,,,,,,,
1,6/15/2016 12:00:00 AM,2010,65.34,1569920,,,,,,,,,,,
1,6/14/2016 12:00:00 AM,2010,65.7,1577919,,,,,,,,,,,
1,6/13/2016 12:00:00 AM,2010,65.81,1675616,,,,,,,,,,,
1,6/10/2016 12:00:00 AM,2010,66.35,1362805,,,,,,,,,,,
1,6/9/2016 12:00:00 AM,2010,66.63,1267066,,,,,,,,,,,
1,6/8/2016 12:00:00 AM,2010,66.58,1360992,,,,,,,,,,,
1,6/7/2016 12:00:00 AM,2010,66.6,1803718,,,,,,,,,,,
1,6/6/2016 12:00:00 AM,2010,66.3,1233265,,,,,,,,,,,
1,6/3/2016 12:00:00 AM,2010,66.17,1372869,,,,,,,,,,,
1,6/2/2016 12:00:00 AM,2010,66.44,1304930,,,,,,,,,,,
1,6/1/2016 12:00:00 AM,2010,66.17,1223867,,,,,,,,,,,
1,5/31/2016 12:00:00 AM,2010,66.07,2840649,,,,,,,,,,,
1,5/27/2016 12:00:00 AM,2010,65.93,1080624,,,,,,,,,,,
1,5/26/2016 12:00:00 AM,2010,65.57,1059069,,,,,,,,,,,
1,5/25/2016 12:00:00 AM,2010,65.64,1803063,,,,,,,,,,,
1,5/24/2016 12:00:00 AM,2010,65.53,2351060,,,,,,,,,,,
1,5/23/2016 12:00:00 AM,2010,64.47,1480357,,,,,,,,,,,
1,5/20/2016 12:00:00 AM,2010,64.2,1949878,,,,,,,,,,,
1,5/19/2016 12:00:00 AM,2010,64.18,1537400,,,,,,,,,,,
1,5/18/2016 12:00:00 AM,2010,64.49,1424940,,,,,,,,,,,
1,5/17/2016 12:00:00 AM,2010,64.04,1537705,,,,,,,,,,,
1,5/16/2016 12:00:00 AM,2010,64.45,2048681,,,,,,,,,,,
1,5/13/2016 12:00:00 AM,2010,63.95,1755967,,,,,,,,,,,
1,5/12/2016 12:00:00 AM,2010,64.37,1460853,,,,,,,,,,,
1,5/11/2016 12:00:00 AM,2010,63.9,1081132,,,,,,,,,,,
1,5/10/2016 12:00:00 AM,2010,64.39,1605332,,,,,,,,,,,
1,5/9/2016 12:00:00 AM,2010,63.42,1031920,,,,,,,,,,,
1,5/6/2016 12:00:00 AM,2010,63.22,1637260,,,,,,,,,,,
1,5/5/2016 12:00:00 AM,2010,63.45,1530774,,,,,,,,,,,
1,5/4/2016 12:00:00 AM,2010,63.36,2042198,,,,,,,,,,,
1,5/3/2016 12:00:00 AM,2010,63.55,2242884,,,,,,,,,,,
1,5/2/2016 12:00:00 AM,2010,63.65,1863986,,,,,,,,,,,
1,4/29/2016 12:00:00 AM,2010,63.15,2128877,,,,,,,,,,,
1,4/28/2016 12:00:00 AM,2010,62.81,2527419,,,,,,,,,,,
1,4/27/2016 12:00:00 AM,2010,62.23,1713768,,,,,,,,,,,
1,4/26/2016 12:00:00 AM,2010,62.54,1735510,,,,,,,,,,,
1,4/25/2016 12:00:00 AM,2010,62.09,1498986,,,,,,,,,,,
1,4/22/2016 12:00:00 AM,2010,62.19,2122823,,,,,,,,,,,
1,4/21/2016 12:00:00 AM,2010,62.25,1968905,,,,,,,,,,,
1,4/20/2016 12:00:00 AM,2010,62.97,1392618,,,,,,,,,,,
1,4/19/2016 12:00:00 AM,2010,63.32,1531215,,,,,,,,,,,
1,4/18/2016 12:00:00 AM,2010,63.05,1362404,,,,,,,,,,,
1,4/15/2016 12:00:00 AM,2010,62.32,2116681,,,,,,,,,,,
1,4/14/2016 12:00:00 AM,2010,61.97,1310431,,,,,,,,,,,
1,4/13/2016 12:00:00 AM,2010,62.15,1824008,,,,,,,,,,,
1,4/12/2016 12:00:00 AM,2010,61.5,2706631,,,,,,,,,,,
1,4/11/2016 12:00:00 AM,2010,60.7,1350327,,,,,,,,,,,
1,4/8/2016 12:00:00 AM,2010,60.51,1455731,,,,,,,,,,,
1,4/7/2016 12:00:00 AM,2010,60.17,1840396,,,,,,,,,,,
1,4/6/2016 12:00:00 AM,2010,60.74,1738669,,,,,,,,,,,
1,4/5/2016 12:00:00 AM,2010,60.44,1497308,,,,,,,,,,,
1,4/4/2016 12:00:00 AM,2010,61.21,1152202,,,,,,,,,,,
1,4/1/2016 12:00:00 AM,2010,61.37,1633997,,,,,,,,,,,
1,3/31/2016 12:00:00 AM,2010,60.79,1491545,,,,,,,,,,,
1,3/30/2016 12:00:00 AM,2010,60.74,1121818,,,,,,,,,,,
1,3/29/2016 12:00:00 AM,2010,60.56,1500575,,,,,,,,,,,
1,3/28/2016 12:00:00 AM,2010,60.04,1569304,,,,,,,,,,,
1,3/24/2016 12:00:00 AM,2010,59.8,1649060,,,,,,,,,,,
1,3/23/2016 12:00:00 AM,2010,59.54,1328265,,,,,,,,,,,
1,3/22/2016 12:00:00 AM,2010,59.73,1745673,,,,,,,,,,,
1,3/21/2016 12:00:00 AM,2010,59.77,1088447,,,,,,,,,,,
1,3/18/2016 12:00:00 AM,2010,59.8,3753515,,,,,,,,,,,
1,3/17/2016 12:00:00 AM,2010,59.85,2444918,,,,,,,,,,,
1,3/16/2016 12:00:00 AM,2010,58.92,1835814,,,,,,,,,,,
1,3/15/2016 12:00:00 AM,2010,59.14,1863604,,,,,,,,,,,
1,3/14/2016 12:00:00 AM,2010,58.83,1993995,,,,,,,,,,,
1,3/11/2016 12:00:00 AM,2010,58.74,1468370,,,,,,,,,,,
6,3/9/2017 12:00:00 AM,4510,73.37,4050155,,,,,,,,,,,
6,3/8/2017 12:00:00 AM,4510,73.16,4141675,,,,,,,,,,,
6,3/7/2017 12:00:00 AM,4510,73.72,3216210,,,,,,,,,,,
6,3/6/2017 12:00:00 AM,4510,73.79,3994691,,,,,,,,,,,
6,3/3/2017 12:00:00 AM,4510,73.59,3808120,,,,,,,,,,,
6,3/2/2017 12:00:00 AM,4510,73.74,4442350,,,,,,,,,,,
6,3/1/2017 12:00:00 AM,4510,73.46,4093010,,,,,,,,,,,
6,2/28/2017 12:00:00 AM,4510,72.98,4497894,,,,,,,,,,,
6,2/27/2017 12:00:00 AM,4510,72.65,5201398,,,,,,,,,,,
6,2/24/2017 12:00:00 AM,4510,73.35,6461620,,,,,,,,,,,
6,2/23/2017 12:00:00 AM,4510,74.44,7203760,,,,,,,,,,,
6,2/22/2017 12:00:00 AM,4510,73.49,5811809,,,,,,,,,,,
6,2/21/2017 12:00:00 AM,4510,73.18,10553834,,,,,,,,,,,
6,2/17/2017 12:00:00 AM,4510,71.98,15036943,,,,,,,,,,,
6,2/16/2017 12:00:00 AM,4510,69,5172732,,,,,,,,,,,
6,2/15/2017 12:00:00 AM,4510,68.61,4576205,,,,,,,,,,,
6,2/14/2017 12:00:00 AM,4510,67.74,5137843,,,,,,,,,,,
6,2/13/2017 12:00:00 AM,4510,67.71,4798266,,,,,,,,,,,
6,2/10/2017 12:00:00 AM,4510,67.72,5568145,,,,,,,,,,,
6,2/9/2017 12:00:00 AM,4510,66.6,3223758,,,,,,,,,,,
6,2/8/2017 12:00:00 AM,4510,66.59,3575093,,,,,,,,,,,
6,2/7/2017 12:00:00 AM,4510,66.56,3255624,,,,,,,,,,,
6,2/6/2017 12:00:00 AM,4510,65.49,2897538,,,,,,,,,,,
6,2/3/2017 12:00:00 AM,4510,65.97,4478849,,,,,,,,,,,
6,2/2/2017 12:00:00 AM,4510,65.68,7063574,,,,,,,,,,,
6,2/1/2017 12:00:00 AM,4510,64.72,4916431,,,,,,,,,,,
6,1/31/2017 12:00:00 AM,4510,64.58,6983206,,,,,,,,,,,
6,1/30/2017 12:00:00 AM,4510,64.53,7992445,,,,,,,,,,,
6,1/27/2017 12:00:00 AM,4510,64.68,14874862,,,,,,,,,,,
6,1/26/2017 12:00:00 AM,4510,68.24,4656429,,,,,,,,,,,
6,1/25/2017 12:00:00 AM,4510,68.43,3034832,,,,,,,,,,,
6,1/24/2017 12:00:00 AM,4510,68.26,2786264,,,,,,,,,,,
6,1/23/2017 12:00:00 AM,4510,67.55,2872904,,,,,,,,,,,
6,1/20/2017 12:00:00 AM,4510,67.95,3940595,,,,,,,,,,,
6,1/19/2017 12:00:00 AM,4510,67.04,2767856,,,,,,,,,,,
6,1/18/2017 12:00:00 AM,4510,67.86,5127322,,,,,,,,,,,
6,1/17/2017 12:00:00 AM,4510,67.1,5136568,,,,,,,,,,,
6,1/13/2017 12:00:00 AM,4510,65.88,1888149,,,,,,,,,,,
6,1/12/2017 12:00:00 AM,4510,65.85,2992739,,,,,,,,,,,
6,1/11/2017 12:00:00 AM,4510,65.31,3808963,,,,,,,,,,,
6,1/10/2017 12:00:00 AM,4510,65.39,3492394,,,,,,,,,,,
6,1/9/2017 12:00:00 AM,4510,66.42,3183952,,,,,,,,,,,
6,1/6/2017 12:00:00 AM,4510,67.36,2994996,,,,,,,,,,,
6,1/5/2017 12:00:00 AM,4510,66.85,2857871,,,,,,,,,,,
6,1/4/2017 12:00:00 AM,4510,66.26,4047854,,,,,,,,,,,
6,1/3/2017 12:00:00 AM,4510,65.54,3039523,,,,,,,,,,,
6,12/30/2016 12:00:00 AM,4510,65.44,3491842,,,,,,,,,,,
6,12/29/2016 12:00:00 AM,4510,65.89,2108805,,,,,,,,,,,
6,12/28/2016 12:00:00 AM,4510,65.61,1671279,,,,,,,,,,,
6,12/27/2016 12:00:00 AM,4510,66.01,1629495,,,,,,,,,,,
6,12/23/2016 12:00:00 AM,4510,66.27,1210939,,,,,,,,,,,
6,12/22/2016 12:00:00 AM,4510,66.37,1673655,,,,,,,,,,,
6,12/21/2016 12:00:00 AM,4510,66.05,2007121,,,,,,,,,,,
6,12/20/2016 12:00:00 AM,4510,66.39,2635787,,,,,,,,,,,
6,12/19/2016 12:00:00 AM,4510,66.06,2408840,,,,,,,,,,,
6,12/16/2016 12:00:00 AM,4510,66.23,4382784,,,,,,,,,,,
6,12/15/2016 12:00:00 AM,4510,66.23,4838106,,,,,,,,,,,
6,12/14/2016 12:00:00 AM,4510,65.91,3809332,,,,,,,,,,,
6,12/13/2016 12:00:00 AM,4510,66.89,3456448,,,,,,,,,,,
6,12/12/2016 12:00:00 AM,4510,66.75,3126527,,,,,,,,,,,
6,12/9/2016 12:00:00 AM,4510,66.29,2465595,,,,,,,,,,,
6,12/8/2016 12:00:00 AM,4510,65.7,3204399,,,,,,,,,,,
6,12/7/2016 12:00:00 AM,4510,65.93,6569993,,,,,,,,,,,
6,12/6/2016 12:00:00 AM,4510,65.03,4540751,,,,,,,,,,,
6,12/5/2016 12:00:00 AM,4510,64.63,4401771,,,,,,,,,,,
6,12/2/2016 12:00:00 AM,4510,64.72,4487018,,,,,,,,,,,
6,12/1/2016 12:00:00 AM,4510,65.08,4204687,,,,,,,,,,,
6,11/30/2016 12:00:00 AM,4510,65.23,4515892,,,,,,,,,,,
6,11/29/2016 12:00:00 AM,4510,66.53,2674141,,,,,,,,,,,
6,11/28/2016 12:00:00 AM,4510,66.43,3102201,,,,,,,,,,,
6,11/25/2016 12:00:00 AM,4510,66.53,1302337,,,,,,,,,,,
6,11/23/2016 12:00:00 AM,4510,65.99,2230739,,,,,,,,,,,
6,11/22/2016 12:00:00 AM,4510,66.33,3556114,,,,,,,,,,,
6,11/21/2016 12:00:00 AM,4510,66.22,3494646,,,,,,,,,,,
6,11/18/2016 12:00:00 AM,4510,65.86,4747547,,,,,,,,,,,
6,11/17/2016 12:00:00 AM,4510,65.99,3831561,,,,,,,,,,,
6,11/16/2016 12:00:00 AM,4510,66.74,3000760,,,,,,,,,,,
6,11/15/2016 12:00:00 AM,4510,66.59,5253209,,,,,,,,,,,
6,11/14/2016 12:00:00 AM,4510,66.58,3893975,,,,,,,,,,,
6,11/11/2016 12:00:00 AM,4510,67.42,4008392,,,,,,,,,,,
6,11/10/2016 12:00:00 AM,4510,67.2,9784878,,,,,,,,,,,
6,11/9/2016 12:00:00 AM,4510,70.37,4900954,,,,,,,,,,,
6,11/8/2016 12:00:00 AM,4510,71.59,4051396,,,,,,,,,,,
6,11/7/2016 12:00:00 AM,4510,70.54,3596734,,,,,,,,,,,
6,11/4/2016 12:00:00 AM,4510,69.57,3874255,,,,,,,,,,,
6,11/3/2016 12:00:00 AM,4510,70.57,4144354,,,,,,,,,,,
6,11/2/2016 12:00:00 AM,4510,71.18,3437007,,,,,,,,,,,
6,11/1/2016 12:00:00 AM,4510,70.99,2329725,,,,,,,,,,,
6,10/31/2016 12:00:00 AM,4510,71.36,2785943,,,,,,,,,,,
6,10/28/2016 12:00:00 AM,4510,71.17,3295140,,,,,,,,,,,
6,10/27/2016 12:00:00 AM,4510,70.57,4366803,,,,,,,,,,,
6,10/26/2016 12:00:00 AM,4510,71.26,2941251,,,,,,,,,,,
6,10/25/2016 12:00:00 AM,4510,71.31,2535620,,,,,,,,,,,
